g, c, u0
14.28,1.58, 1.010172
14.28,1.59, 1.011549
14.28,1.60, 1.013648
14.28,1.61, 1.016108
14.28,1.62, 1.018617
14.28,1.63, 1.021737
14.28,1.64, 1.026480
14.28,1.65, 1.033467
14.28,1.66, 1.042555
14.28,1.67, 1.053563
14.28,1.68, 1.066750
14.28,1.69, 1.082592
14.28,1.70, 1.100668
14.28,1.71, 1.118811
14.28,1.72, 1.134914
14.28,1.73, 1.149149
14.28,1.74, 1.162870
14.28,1.75, 1.178341
14.28,1.76, 1.199587
14.28,1.77, 1.230400
14.28,1.78, 1.270843
14.28,1.79, 1.319056
14.28,1.80, 1.373047
14.28,1.81, 1.430601
14.28,1.82, 1.489915
14.28,1.83, 1.552953
14.28,1.84, 1.623603
14.28,1.85, 1.703321
14.28,1.86, 1.788806
14.28,1.87, 1.875649
14.28,1.88, 1.954565
14.28,1.89, 2.013838
14.28,1.90, 2.051403
14.28,1.91, 2.083981
14.28,1.92, 2.128732
14.28,1.93, 2.187860
14.28,1.94, 2.255869
14.28,1.95, 2.327139
14.28,1.96, 2.395943
14.28,1.97, 2.457124
14.28,1.98, 2.510611
14.28,1.99, 2.558956
14.28,2.00, 2.604729
14.30,1.00, 8.098830
14.30,1.01, 7.696640
14.30,1.02, 7.298215
14.30,1.03, 6.907322
14.30,1.04, 6.527670
14.30,1.05, 6.156367
14.30,1.06, 5.777694
14.30,1.07, 5.376313
14.30,1.08, 4.953034
14.30,1.09, 4.517026
14.30,1.10, 4.083073
14.30,1.11, 3.676724
14.30,1.12, 3.321897
14.30,1.13, 3.017513
14.30,1.14, 2.749641
14.30,1.15, 2.505852
14.30,1.16, 2.276855
14.30,1.17, 2.054696
14.30,1.18, 1.839950
14.30,1.19, 1.637589
14.30,1.20, 1.453536
14.30,1.21, 1.295494
14.30,1.22, 1.170688
14.30,1.23, 1.080408
14.30,1.24, 1.022867
14.30,1.25, 0.993374
14.30,1.26, 0.981649
14.30,1.27, 0.977412
14.30,1.28, 0.976004
14.30,1.29, 0.975659
14.30,1.30, 0.975295
14.30,1.31, 0.975111
14.30,1.32, 0.975415
14.30,1.33, 0.976189
14.30,1.34, 0.977246
14.30,1.35, 0.978529
14.30,1.36, 0.980225
14.30,1.37, 0.982508
14.30,1.38, 0.985174
14.30,1.39, 0.987829
14.30,1.40, 0.990253
14.30,1.41, 0.992577
14.30,1.42, 0.994952
14.30,1.43, 0.997380
14.30,1.44, 0.999788
14.30,1.45, 1.002053
14.30,1.46, 1.003957
14.30,1.47, 1.005298
14.30,1.48, 1.006067
14.30,1.49, 1.006359
14.30,1.50, 1.006352
14.30,1.51, 1.006386
14.30,1.52, 1.006772
14.30,1.53, 1.007448
14.30,1.54, 1.008153
14.30,1.55, 1.008732
14.30,1.56, 1.009232
14.30,1.57, 1.009741
14.30,1.58, 1.010515
14.30,1.59, 1.011892
14.30,1.60, 1.013976
14.30,1.61, 1.016413
14.30,1.62, 1.018893
14.30,1.63, 1.021969
14.30,1.64, 1.026634
14.30,1.65, 1.033496
14.30,1.66, 1.042409
14.30,1.67, 1.053194
14.30,1.68, 1.066114
14.30,1.69, 1.081658
14.30,1.70, 1.099422
14.30,1.71, 1.117270
14.30,1.72, 1.133121
14.30,1.73, 1.147128
14.30,1.74, 1.160602
14.30,1.75, 1.175757
14.30,1.76, 1.196554
14.30,1.77, 1.226741
14.30,1.78, 1.266511
14.30,1.79, 1.314218
14.30,1.80, 1.367945
14.30,1.81, 1.425265
14.30,1.82, 1.484151
14.30,1.83, 1.546583
14.30,1.84, 1.616576
14.30,1.85, 1.695623
14.30,1.86, 1.780273
14.30,1.87, 1.865997
14.30,1.88, 1.943783
14.30,1.89, 2.002391
14.30,1.90, 2.039932
14.30,1.91, 2.072723
14.30,1.92, 2.117495
14.30,1.93, 2.176405
14.30,1.94, 2.244105
14.30,1.95, 2.315086
14.30,1.96, 2.383643
14.30,1.97, 2.444632
14.30,1.98, 2.497977
14.30,1.99, 2.546213
14.30,2.00, 2.591894
14.32,1.00, 8.035046
14.32,1.01, 7.636671
14.32,1.02, 7.241938
14.32,1.03, 6.854489
14.32,1.04, 6.477913
14.32,1.05, 6.109415
14.32,1.06, 5.733794
14.32,1.07, 5.336198
14.32,1.08, 4.917213
14.32,1.09, 4.485420
14.32,1.10, 4.055217
14.32,1.11, 3.652177
14.32,1.12, 3.300286
14.32,1.13, 2.998576
14.32,1.14, 2.733238
14.32,1.15, 2.491903
14.32,1.16, 2.265202
14.32,1.17, 2.045102
14.32,1.18, 1.832214
14.32,1.19, 1.631603
14.32,1.20, 1.449228
14.32,1.21, 1.292711
14.32,1.22, 1.169188
14.32,1.23, 1.079888
14.32,1.24, 1.022977
14.32,1.25, 0.993779
14.32,1.26, 0.982154
14.32,1.27, 0.977969
14.32,1.28, 0.976612
14.32,1.29, 0.976318
14.32,1.30, 0.976002
14.32,1.31, 0.975849
14.32,1.32, 0.976154
14.32,1.33, 0.976896
14.32,1.34, 0.977893
14.32,1.35, 0.979097
14.32,1.36, 0.980717
14.32,1.37, 0.982949
14.32,1.38, 0.985590
14.32,1.39, 0.988233
14.32,1.40, 0.990652
14.32,1.41, 0.992974
14.32,1.42, 0.995349
14.32,1.43, 0.997779
14.32,1.44, 1.000188
14.32,1.45, 1.002448
14.32,1.46, 1.004331
14.32,1.47, 1.005622
14.32,1.48, 1.006337
14.32,1.49, 1.006607
14.32,1.50, 1.006624
14.32,1.51, 1.006694
14.32,1.52, 1.007093
14.32,1.53, 1.007759
14.32,1.54, 1.008453
14.32,1.55, 1.009033
14.32,1.56, 1.009543
14.32,1.57, 1.010067
14.32,1.58, 1.010854
14.32,1.59, 1.012233
14.32,1.60, 1.014304
14.32,1.61, 1.016717
14.32,1.62, 1.019167
14.32,1.63, 1.022198
14.32,1.64, 1.026785
14.32,1.65, 1.033523
14.32,1.66, 1.042266
14.32,1.67, 1.052831
14.32,1.68, 1.065490
14.32,1.69, 1.080738
14.32,1.70, 1.098187
14.32,1.71, 1.115736
14.32,1.72, 1.131334
14.32,1.73, 1.145118
14.32,1.74, 1.158356
14.32,1.75, 1.173217
14.32,1.76, 1.193594
14.32,1.77, 1.223189
14.32,1.78, 1.262305
14.32,1.79, 1.309492
14.32,1.80, 1.362901
14.32,1.81, 1.419931
14.32,1.82, 1.478376
14.32,1.83, 1.540218
14.32,1.84, 1.609575
14.32,1.85, 1.687956
14.32,1.86, 1.771773
14.32,1.87, 1.856382
14.32,1.88, 1.933044
14.32,1.89, 1.990990
14.32,1.90, 2.028508
14.32,1.91, 2.061508
14.32,1.92, 2.106298
14.32,1.93, 2.164989
14.32,1.94, 2.232379
14.32,1.95, 2.303066
14.32,1.96, 2.371371
14.32,1.97, 2.432165
14.32,1.98, 2.485365
14.32,1.99, 2.533489
14.32,2.00, 2.579074
14.34,1.00, 7.971524
14.34,1.01, 7.576946
14.34,1.02, 7.185891
14.34,1.03, 6.801881
14.34,1.04, 6.428388
14.34,1.05, 6.062704
14.34,1.06, 5.690122
14.34,1.07, 5.296255
14.34,1.08, 4.881493
14.34,1.09, 4.453884
14.34,1.10, 4.027466
14.34,1.11, 3.627782
14.34,1.12, 3.278841
14.34,1.13, 2.979779
14.34,1.14, 2.716935
14.34,1.15, 2.478016
14.34,1.16, 2.253582
14.34,1.17, 2.035531
14.34,1.18, 1.824503
14.34,1.19, 1.625648
14.34,1.20, 1.444954
14.34,1.21, 1.289963
14.34,1.22, 1.167720
14.34,1.23, 1.079393
14.34,1.24, 1.023103
14.34,1.25, 0.994193
14.34,1.26, 0.982665
14.34,1.27, 0.978531
14.34,1.28, 0.977226
14.34,1.29, 0.976985
14.34,1.30, 0.976717
14.34,1.31, 0.976593
14.34,1.32, 0.976897
14.34,1.33, 0.977606
14.34,1.34, 0.978543
14.34,1.35, 0.979669
14.34,1.36, 0.981213
14.34,1.37, 0.983392
14.34,1.38, 0.986002
14.34,1.39, 0.988631
14.34,1.40, 0.991046
14.34,1.41, 0.993369
14.34,1.42, 0.995746
14.34,1.43, 0.998179
14.34,1.44, 1.000590
14.34,1.45, 1.002848
14.34,1.46, 1.004710
14.34,1.47, 1.005953
14.34,1.48, 1.006612
14.34,1.49, 1.006860
14.34,1.50, 1.006900
14.34,1.51, 1.007006
14.34,1.52, 1.007419
14.34,1.53, 1.008077
14.34,1.54, 1.008760
14.34,1.55, 1.009336
14.34,1.56, 1.009852
14.34,1.57, 1.010390
14.34,1.58, 1.011191
14.34,1.59, 1.012573
14.34,1.60, 1.014631
14.34,1.61, 1.017019
14.34,1.62, 1.019439
14.34,1.63, 1.022424
14.34,1.64, 1.026932
14.34,1.65, 1.033548
14.34,1.66, 1.042123
14.34,1.67, 1.052474
14.34,1.68, 1.064876
14.34,1.69, 1.079830
14.34,1.70, 1.096963
14.34,1.71, 1.114210
14.34,1.72, 1.129554
14.34,1.73, 1.143119
14.34,1.74, 1.156134
14.34,1.75, 1.170721
14.34,1.76, 1.190706
14.34,1.77, 1.219741
14.34,1.78, 1.258224
14.34,1.79, 1.304877
14.34,1.80, 1.357915
14.34,1.81, 1.414602
14.34,1.82, 1.472589
14.34,1.83, 1.533857
14.34,1.84, 1.602595
14.34,1.85, 1.680316
14.34,1.86, 1.763301
14.34,1.87, 1.846801
14.34,1.88, 1.922351
14.34,1.89, 1.979643
14.34,1.90, 2.017134
14.34,1.91, 2.050340
14.34,1.92, 2.095145
14.34,1.93, 2.153614
14.34,1.94, 2.220692
14.34,1.95, 2.291083
14.34,1.96, 2.359133
14.34,1.97, 2.419728
14.34,1.98, 2.472780
14.34,1.99, 2.520788
14.34,2.00, 2.566274
14.36,1.00, 7.908283
14.36,1.01, 7.517485
14.36,1.02, 7.130093
14.36,1.03, 6.749514
14.36,1.04, 6.379105
14.36,1.05, 6.016243
14.36,1.06, 5.646687
14.36,1.07, 5.256492
14.36,1.08, 4.845883
14.36,1.09, 4.422432
14.36,1.10, 3.999832
14.36,1.11, 3.603554
14.36,1.12, 3.257577
14.36,1.13, 2.961139
14.36,1.14, 2.700748
14.36,1.15, 2.464203
14.36,1.16, 2.242007
14.36,1.17, 2.025990
14.36,1.18, 1.816822
14.36,1.19, 1.619726
14.36,1.20, 1.440714
14.36,1.21, 1.287246
14.36,1.22, 1.166278
14.36,1.23, 1.078919
14.36,1.24, 1.023244
14.36,1.25, 0.994617
14.36,1.26, 0.983182
14.36,1.27, 0.979098
14.36,1.28, 0.977848
14.36,1.29, 0.977662
14.36,1.30, 0.977440
14.36,1.31, 0.977345
14.36,1.32, 0.977645
14.36,1.33, 0.978320
14.36,1.34, 0.979196
14.36,1.35, 0.980245
14.36,1.36, 0.981715
14.36,1.37, 0.983837
14.36,1.38, 0.986413
14.36,1.39, 0.989025
14.36,1.40, 0.991435
14.36,1.41, 0.993761
14.36,1.42, 0.996143
14.36,1.43, 0.998579
14.36,1.44, 1.000994
14.36,1.45, 1.003250
14.36,1.46, 1.005094
14.36,1.47, 1.006289
14.36,1.48, 1.006895
14.36,1.49, 1.007119
14.36,1.50, 1.007181
14.36,1.51, 1.007322
14.36,1.52, 1.007751
14.36,1.53, 1.008403
14.36,1.54, 1.009073
14.36,1.55, 1.009643
14.36,1.56, 1.010160
14.36,1.57, 1.010711
14.36,1.58, 1.011526
14.36,1.59, 1.012913
14.36,1.60, 1.014958
14.36,1.61, 1.017321
14.36,1.62, 1.019710
14.36,1.63, 1.022647
14.36,1.64, 1.027076
14.36,1.65, 1.033570
14.36,1.66, 1.041979
14.36,1.67, 1.052121
14.36,1.68, 1.064272
14.36,1.69, 1.078934
14.36,1.70, 1.095749
14.36,1.71, 1.112691
14.36,1.72, 1.127781
14.36,1.73, 1.141130
14.36,1.74, 1.153934
14.36,1.75, 1.168265
14.36,1.76, 1.187886
14.36,1.77, 1.216394
14.36,1.78, 1.254267
14.36,1.79, 1.300372
14.36,1.80, 1.352988
14.36,1.81, 1.409280
14.36,1.82, 1.466791
14.36,1.83, 1.527497
14.36,1.84, 1.595632
14.36,1.85, 1.672697
14.36,1.86, 1.754852
14.36,1.87, 1.837255
14.36,1.88, 1.911707
14.36,1.89, 1.968353
14.36,1.90, 2.005818
14.36,1.91, 2.039223
14.36,1.92, 2.084040
14.36,1.93, 2.142286
14.36,1.94, 2.209050
14.36,1.95, 2.279141
14.36,1.96, 2.346932
14.36,1.97, 2.407325
14.36,1.98, 2.460224
14.36,1.99, 2.508114
14.36,2.00, 2.553500
14.38,1.00, 7.845341
14.38,1.01, 7.458303
14.38,1.02, 7.074560
14.38,1.03, 6.697403
14.38,1.04, 6.330080
14.38,1.05, 5.970043
14.38,1.06, 5.603497
14.38,1.07, 5.216918
14.38,1.08, 4.810394
14.38,1.09, 4.391073
14.38,1.10, 3.972326
14.38,1.11, 3.579504
14.38,1.12, 3.236508
14.38,1.13, 2.942672
14.38,1.14, 2.684694
14.38,1.15, 2.450479
14.38,1.16, 2.230485
14.38,1.17, 2.016487
14.38,1.18, 1.809178
14.38,1.19, 1.613844
14.38,1.20, 1.436509
14.38,1.21, 1.284558
14.38,1.22, 1.164859
14.38,1.23, 1.078463
14.38,1.24, 1.023398
14.38,1.25, 0.995049
14.38,1.26, 0.983705
14.38,1.27, 0.979672
14.38,1.28, 0.978478
14.38,1.29, 0.978348
14.38,1.30, 0.978173
14.38,1.31, 0.978103
14.38,1.32, 0.978398
14.38,1.33, 0.979036
14.38,1.34, 0.979852
14.38,1.35, 0.980827
14.38,1.36, 0.982224
14.38,1.37, 0.984288
14.38,1.38, 0.986824
14.38,1.39, 0.989416
14.38,1.40, 0.991821
14.38,1.41, 0.994151
14.38,1.42, 0.996538
14.38,1.43, 0.998979
14.38,1.44, 1.001398
14.38,1.45, 1.003655
14.38,1.46, 1.005481
14.38,1.47, 1.006631
14.38,1.48, 1.007184
14.38,1.49, 1.007385
14.38,1.50, 1.007469
14.38,1.51, 1.007644
14.38,1.52, 1.008089
14.38,1.53, 1.008736
14.38,1.54, 1.009394
14.38,1.55, 1.009954
14.38,1.56, 1.010471
14.38,1.57, 1.011032
14.38,1.58, 1.011862
14.38,1.59, 1.013253
14.38,1.60, 1.015285
14.38,1.61, 1.017624
14.38,1.62, 1.019979
14.38,1.63, 1.022868
14.38,1.64, 1.027216
14.38,1.65, 1.033588
14.38,1.66, 1.041833
14.38,1.67, 1.051771
14.38,1.68, 1.063677
14.38,1.69, 1.078049
14.38,1.70, 1.094545
14.38,1.71, 1.111180
14.38,1.72, 1.126016
14.38,1.73, 1.139154
14.38,1.74, 1.151757
14.38,1.75, 1.165852
14.38,1.76, 1.185134
14.38,1.77, 1.213146
14.38,1.78, 1.250429
14.38,1.79, 1.295974
14.38,1.80, 1.348121
14.38,1.81, 1.403967
14.38,1.82, 1.460984
14.38,1.83, 1.521138
14.38,1.84, 1.588682
14.38,1.85, 1.665095
14.38,1.86, 1.746422
14.38,1.87, 1.827739
14.38,1.88, 1.901112
14.38,1.89, 1.957125
14.38,1.90, 1.994563
14.38,1.91, 2.028162
14.38,1.92, 2.072986
14.38,1.93, 2.131007
14.38,1.94, 2.197456
14.38,1.95, 2.267243
14.38,1.96, 2.334772
14.38,1.97, 2.394958
14.38,1.98, 2.447703
14.38,1.99, 2.495473
14.38,2.00, 2.540755
14.40,1.00, 7.782714
14.40,1.01, 7.399417
14.40,1.02, 7.019305
14.40,1.03, 6.645561
14.40,1.04, 6.281323
14.40,1.05, 5.924117
14.40,1.06, 5.560565
14.40,1.07, 5.177544
14.40,1.08, 4.775035
14.40,1.09, 4.359815
14.40,1.10, 3.944955
14.40,1.11, 3.555638
14.40,1.12, 3.215642
14.40,1.13, 2.924393
14.40,1.14, 2.668789
14.40,1.15, 2.436857
14.40,1.16, 2.219027
14.40,1.17, 2.007032
14.40,1.18, 1.801580
14.40,1.19, 1.608008
14.40,1.20, 1.432344
14.40,1.21, 1.281899
14.40,1.22, 1.163461
14.40,1.23, 1.078020
14.40,1.24, 1.023562
14.40,1.25, 0.995489
14.40,1.26, 0.984234
14.40,1.27, 0.980253
14.40,1.28, 0.979117
14.40,1.29, 0.979044
14.40,1.30, 0.978916
14.40,1.31, 0.978870
14.40,1.32, 0.979156
14.40,1.33, 0.979755
14.40,1.34, 0.980512
14.40,1.35, 0.981415
14.40,1.36, 0.982741
14.40,1.37, 0.984744
14.40,1.38, 0.987238
14.40,1.39, 0.989805
14.40,1.40, 0.992205
14.40,1.41, 0.994539
14.40,1.42, 0.996932
14.40,1.43, 0.999377
14.40,1.44, 1.001802
14.40,1.45, 1.004059
14.40,1.46, 1.005869
14.40,1.47, 1.006977
14.40,1.48, 1.007480
14.40,1.49, 1.007660
14.40,1.50, 1.007764
14.40,1.51, 1.007973
14.40,1.52, 1.008434
14.40,1.53, 1.009077
14.40,1.54, 1.009723
14.40,1.55, 1.010271
14.40,1.56, 1.010784
14.40,1.57, 1.011354
14.40,1.58, 1.012198
14.40,1.59, 1.013594
14.40,1.60, 1.015613
14.40,1.61, 1.017926
14.40,1.62, 1.020248
14.40,1.63, 1.023087
14.40,1.64, 1.027354
14.40,1.65, 1.033602
14.40,1.66, 1.041684
14.40,1.67, 1.051423
14.40,1.68, 1.063089
14.40,1.69, 1.077175
14.40,1.70, 1.093351
14.40,1.71, 1.109678
14.40,1.72, 1.124259
14.40,1.73, 1.137192
14.40,1.74, 1.149605
14.40,1.75, 1.163480
14.40,1.76, 1.182448
14.40,1.77, 1.209992
14.40,1.78, 1.246704
14.40,1.79, 1.291678
14.40,1.80, 1.343312
14.40,1.81, 1.398668
14.40,1.82, 1.455176
14.40,1.83, 1.514783
14.40,1.84, 1.581745
14.40,1.85, 1.657504
14.40,1.86, 1.738003
14.40,1.87, 1.818250
14.40,1.88, 1.890566
14.40,1.89, 1.945962
14.40,1.90, 1.983374
14.40,1.91, 2.017161
14.40,1.92, 2.061987
14.40,1.93, 2.119782
14.40,1.94, 2.185912
14.40,1.95, 2.255393
14.40,1.96, 2.322655
14.40,1.97, 2.382633
14.40,1.98, 2.435220
14.40,1.99, 2.482866
14.40,2.00, 2.528042
14.42,1.00, 7.720418
14.42,1.01, 7.340841
14.42,1.02, 6.964342
14.42,1.03, 6.594001
14.42,1.04, 6.232849
14.42,1.05, 5.878477
14.42,1.06, 5.517903
14.42,1.07, 5.138383
14.42,1.08, 4.739817
14.42,1.09, 4.328666
14.42,1.10, 3.917722
14.42,1.11, 3.531961
14.42,1.12, 3.194990
14.42,1.13, 2.906316
14.42,1.14, 2.653049
14.42,1.15, 2.423353
14.42,1.16, 2.207644
14.42,1.17, 1.997631
14.42,1.18, 1.794036
14.42,1.19, 1.602224
14.42,1.20, 1.428221
14.42,1.21, 1.279269
14.42,1.22, 1.162080
14.42,1.23, 1.077590
14.42,1.24, 1.023735
14.42,1.25, 0.995934
14.42,1.26, 0.984769
14.42,1.27, 0.980840
14.42,1.28, 0.979765
14.42,1.29, 0.979750
14.42,1.30, 0.979667
14.42,1.31, 0.979643
14.42,1.32, 0.979918
14.42,1.33, 0.980476
14.42,1.34, 0.981174
14.42,1.35, 0.982009
14.42,1.36, 0.983266
14.42,1.37, 0.985209
14.42,1.38, 0.987655
14.42,1.39, 0.990195
14.42,1.40, 0.992588
14.42,1.41, 0.994926
14.42,1.42, 0.997324
14.42,1.43, 0.999775
14.42,1.44, 1.002203
14.42,1.45, 1.004461
14.42,1.46, 1.006257
14.42,1.47, 1.007324
14.42,1.48, 1.007781
14.42,1.49, 1.007942
14.42,1.50, 1.008068
14.42,1.51, 1.008310
14.42,1.52, 1.008787
14.42,1.53, 1.009427
14.42,1.54, 1.010059
14.42,1.55, 1.010594
14.42,1.56, 1.011101
14.42,1.57, 1.011678
14.42,1.58, 1.012536
14.42,1.59, 1.013936
14.42,1.60, 1.015942
14.42,1.61, 1.018229
14.42,1.62, 1.020517
14.42,1.63, 1.023304
14.42,1.64, 1.027488
14.42,1.65, 1.033612
14.42,1.66, 1.041533
14.42,1.67, 1.051076
14.42,1.68, 1.062507
14.42,1.69, 1.076311
14.42,1.70, 1.092168
14.42,1.71, 1.108185
14.42,1.72, 1.122514
14.42,1.73, 1.135246
14.42,1.74, 1.147479
14.42,1.75, 1.161153
14.42,1.76, 1.179827
14.42,1.77, 1.206929
14.42,1.78, 1.243085
14.42,1.79, 1.287478
14.42,1.80, 1.338561
14.42,1.81, 1.393387
14.42,1.82, 1.449370
14.42,1.83, 1.508438
14.42,1.84, 1.574823
14.42,1.85, 1.649921
14.42,1.86, 1.729591
14.42,1.87, 1.808783
14.42,1.88, 1.880070
14.42,1.89, 1.934868
14.42,1.90, 1.972256
14.42,1.91, 2.006223
14.42,1.92, 2.051046
14.42,1.93, 2.108612
14.42,1.94, 2.174423
14.42,1.95, 2.243595
14.42,1.96, 2.310586
14.42,1.97, 2.370351
14.42,1.98, 2.422778
14.42,1.99, 2.470299
14.42,2.00, 2.515367
14.44,1.00, 7.658466
14.44,1.01, 7.282586
14.44,1.02, 6.909683
14.44,1.03, 6.542733
14.44,1.04, 6.184667
14.44,1.05, 5.833134
14.44,1.06, 5.475521
14.44,1.07, 5.099442
14.44,1.08, 4.704744
14.44,1.09, 4.297629
14.44,1.10, 3.890630
14.44,1.11, 3.508475
14.44,1.12, 3.174556
14.44,1.13, 2.888452
14.44,1.14, 2.637489
14.44,1.15, 2.409978
14.44,1.16, 2.196344
14.44,1.17, 1.988293
14.44,1.18, 1.786550
14.44,1.19, 1.596494
14.44,1.20, 1.424141
14.44,1.21, 1.276666
14.44,1.22, 1.160716
14.44,1.23, 1.077170
14.44,1.24, 1.023914
14.44,1.25, 0.996386
14.44,1.26, 0.985311
14.44,1.27, 0.981436
14.44,1.28, 0.980422
14.44,1.29, 0.980465
14.44,1.30, 0.980427
14.44,1.31, 0.980423
14.44,1.32, 0.980684
14.44,1.33, 0.981201
14.44,1.34, 0.981840
14.44,1.35, 0.982611
14.44,1.36, 0.983803
14.44,1.37, 0.985683
14.44,1.38, 0.988079
14.44,1.39, 0.990587
14.44,1.40, 0.992971
14.44,1.41, 0.995311
14.44,1.42, 0.997715
14.44,1.43, 1.000170
14.44,1.44, 1.002602
14.44,1.45, 1.004860
14.44,1.46, 1.006641
14.44,1.47, 1.007672
14.44,1.48, 1.008089
14.44,1.49, 1.008234
14.44,1.50, 1.008380
14.44,1.51, 1.008654
14.44,1.52, 1.009147
14.44,1.53, 1.009783
14.44,1.54, 1.010402
14.44,1.55, 1.010922
14.44,1.56, 1.011421
14.44,1.57, 1.012006
14.44,1.58, 1.012876
14.44,1.59, 1.014279
14.44,1.60, 1.016271
14.44,1.61, 1.018531
14.44,1.62, 1.020783
14.44,1.63, 1.023519
14.44,1.64, 1.027618
14.44,1.65, 1.033617
14.44,1.66, 1.041377
14.44,1.67, 1.050728
14.44,1.68, 1.061931
14.44,1.69, 1.075457
14.44,1.70, 1.090995
14.44,1.71, 1.106702
14.44,1.72, 1.120781
14.44,1.73, 1.133318
14.44,1.74, 1.145382
14.44,1.75, 1.158869
14.44,1.76, 1.177271
14.44,1.77, 1.203952
14.44,1.78, 1.239567
14.44,1.79, 1.283371
14.44,1.80, 1.333868
14.44,1.81, 1.388130
14.44,1.82, 1.443576
14.44,1.83, 1.502109
14.44,1.84, 1.567916
14.44,1.85, 1.642344
14.44,1.86, 1.721180
14.44,1.87, 1.799335
14.44,1.88, 1.869623
14.44,1.89, 1.923844
14.44,1.90, 1.961211
14.44,1.91, 1.995352
14.44,1.92, 2.040167
14.44,1.93, 2.097501
14.44,1.94, 2.162990
14.44,1.95, 2.231849
14.44,1.96, 2.298568
14.44,1.97, 2.358117
14.44,1.98, 2.410381
14.44,1.99, 2.457774
14.44,2.00, 2.502733
14.46,1.00, 7.596870
14.46,1.01, 7.224666
14.46,1.02, 6.855340
14.46,1.03, 6.491768
14.46,1.04, 6.136787
14.46,1.05, 5.788096
14.46,1.06, 5.433427
14.46,1.07, 5.060727
14.46,1.08, 4.669823
14.46,1.09, 4.266708
14.46,1.10, 3.863680
14.46,1.11, 3.485180
14.46,1.12, 3.154345
14.46,1.13, 2.870811
14.46,1.14, 2.622122
14.46,1.15, 2.396745
14.46,1.16, 2.185138
14.46,1.17, 1.979021
14.46,1.18, 1.779124
14.46,1.19, 1.590820
14.46,1.20, 1.420103
14.46,1.21, 1.274090
14.46,1.22, 1.159367
14.46,1.23, 1.076757
14.46,1.24, 1.024099
14.46,1.25, 0.996844
14.46,1.26, 0.985860
14.46,1.27, 0.982040
14.46,1.28, 0.981089
14.46,1.29, 0.981190
14.46,1.30, 0.981195
14.46,1.31, 0.981209
14.46,1.32, 0.981454
14.46,1.33, 0.981927
14.46,1.34, 0.982509
14.46,1.35, 0.983221
14.46,1.36, 0.984351
14.46,1.37, 0.986169
14.46,1.38, 0.988510
14.46,1.39, 0.990983
14.46,1.40, 0.993355
14.46,1.41, 0.995697
14.46,1.42, 0.998105
14.46,1.43, 1.000563
14.46,1.44, 1.002997
14.46,1.45, 1.005253
14.46,1.46, 1.007020
14.46,1.47, 1.008019
14.46,1.48, 1.008400
14.46,1.49, 1.008534
14.46,1.50, 1.008703
14.46,1.51, 1.009008
14.46,1.52, 1.009515
14.46,1.53, 1.010146
14.46,1.54, 1.010750
14.46,1.55, 1.011255
14.46,1.56, 1.011746
14.46,1.57, 1.012336
14.46,1.58, 1.013218
14.46,1.59, 1.014624
14.46,1.60, 1.016600
14.46,1.61, 1.018831
14.46,1.62, 1.021048
14.46,1.63, 1.023730
14.46,1.64, 1.027744
14.46,1.65, 1.033617
14.46,1.66, 1.041216
14.46,1.67, 1.050379
14.46,1.68, 1.061358
14.46,1.69, 1.074611
14.46,1.70, 1.089832
14.46,1.71, 1.105232
14.46,1.72, 1.119063
14.46,1.73, 1.131411
14.46,1.74, 1.143315
14.46,1.75, 1.156630
14.46,1.76, 1.174778
14.46,1.77, 1.201058
14.46,1.78, 1.236144
14.46,1.79, 1.279351
14.46,1.80, 1.329236
14.46,1.81, 1.382904
14.46,1.82, 1.437802
14.46,1.83, 1.495802
14.46,1.84, 1.561030
14.46,1.85, 1.634773
14.46,1.86, 1.712768
14.46,1.87, 1.789902
14.46,1.88, 1.859223
14.46,1.89, 1.912892
14.46,1.90, 1.950242
14.46,1.91, 1.984551
14.46,1.92, 2.029351
14.46,1.93, 2.086451
14.46,1.94, 2.151617
14.46,1.95, 2.220161
14.46,1.96, 2.286602
14.46,1.97, 2.345932
14.46,1.98, 2.398031
14.46,1.99, 2.445296
14.46,2.00, 2.490143
14.48,1.00, 7.535643
14.48,1.01, 7.167091
14.48,1.02, 6.801320
14.48,1.03, 6.441115
14.48,1.04, 6.089217
14.48,1.05, 5.743372
14.48,1.06, 5.391629
14.48,1.07, 5.022250
14.48,1.08, 4.635066
14.48,1.09, 4.235913
14.48,1.10, 3.836876
14.48,1.11, 3.462076
14.48,1.12, 3.134358
14.48,1.13, 2.853399
14.48,1.14, 2.606958
14.48,1.15, 2.383665
14.48,1.16, 2.174032
14.48,1.17, 1.969819
14.48,1.18, 1.771757
14.48,1.19, 1.585199
14.48,1.20, 1.416105
14.48,1.21, 1.271539
14.48,1.22, 1.158031
14.48,1.23, 1.076352
14.48,1.24, 1.024288
14.48,1.25, 0.997307
14.48,1.26, 0.986416
14.48,1.27, 0.982654
14.48,1.28, 0.981764
14.48,1.29, 0.981923
14.48,1.30, 0.981971
14.48,1.31, 0.982001
14.48,1.32, 0.982228
14.48,1.33, 0.982656
14.48,1.34, 0.983183
14.48,1.35, 0.983839
14.48,1.36, 0.984912
14.48,1.37, 0.986668
14.48,1.38, 0.988951
14.48,1.39, 0.991385
14.48,1.40, 0.993742
14.48,1.41, 0.996084
14.48,1.42, 0.998495
14.48,1.43, 1.000954
14.48,1.44, 1.003388
14.48,1.45, 1.005640
14.48,1.46, 1.007392
